success_rate,collision_rate,timeout_rate,success_count,collision_count,timeout_count,tracking_percentage,rmse_distance,rmse_bearing,avg_distance,avg_bearing,avg_dist_obst,min_dist_obst,setting
100.0,0.0,0.0,19,0,0,100.0,0.3130635703443272,0.13331294907889785,0.431083442286774,0.07371669238029922,1.9045848,0.17209822,s1
100.0,0.0,0.0,20,0,0,100.0,0.47296581852223923,0.20208308457530652,0.6204511069109667,0.14637842281414193,1.6423123,0.16897097,s2a
100.0,0.0,0.0,10,0,0,100.0,0.4361550716395792,0.16141413091153672,0.5784106858396955,0.12484214268761308,1.6526651,0.17517413,s2b
42.35294117647059,57.647058823529406,0.0,36,49,0,73.17596566523605,1.66859538887433,0.22428642935333806,1.634390727209905,0.1778278315884998,2.0752754,0.155,r1
71.19565217391305,0.0,28.804347826086957,131,0,53,59.47075208913649,2.6854161007710444,0.1069334594378893,2.550448424677938,0.07077960180581411,2.2188194,0.198,r1_static
0.0,0.0,100.0,0,0,106,46.06481481481482,1.2218354719787297,0.07142195978056942,1.406873110550732,0.058859010517697236,1.9734026,0.304,r1_timeout
64.35185185185185,35.648148148148145,0.0,139,77,0,66.53543307086615,1.2231691427179516,0.18610274916845645,1.306584305135456,0.1462699997856098,2.0853467,0.155,r2a
4.081632653061225,95.91836734693877,0.0,2,47,0,76.91266079891672,1.2531041872829292,0.17389823242196512,1.418240909399071,0.13798025753429,2.4157567,0.155,r2b
